ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,DiscountRange,Price_range,Revenue,year_month,ProductAgeDays
885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,2024-05-14,20-30%,50-100,152887.02000000002,2024-05,29
886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,2023-09-30,40-50%,400-450,355558.68,2023-09,256
887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,2023-12-14,10-20%,150-200,245759.40000000002,2023-12,181
888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,2023-11-19,40-50%,250-300,268203.53,2023-11,206
889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,2023-08-04,30-40%,250-300,181293.83000000002,2023-08,313
890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,2024-01-29,0-10%,400-450,254611.22,2024-01,135
891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,2024-05-24,20-30%,100-150,12609.41,2024-05,19
892,Car Battery,Motor vehicle parts,208.5,1.0,2042,502,0.25,1697,2023-11-25,20-30%,200-250,353824.5,2023-11,200
893,Oil Filter,Motor vehicle parts,302.11,4.0,417,555,0.34,325,2023-12-15,30-40%,300-350,98185.75,2023-12,180
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,2023-07-14,40-50%,200-250,377367.12,2023-07,334
895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,2024-05-24,0-10%,150-200,108077.57,2024-05,19
896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,2023-09-07,10-20%,100-150,82770.08,2023-09,279
897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,2023-12-17,10-20%,400-450,517429.95,2023-12,178
898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,2023-07-12,0-10%,150-200,151006.62,2023-07,336
899,Brake Pads,Motor vehicle parts,186.24,3.7,1767,240,0.03,769,2023-10-05,0-10%,150-200,143218.56,2023-10,251
900,Brake Pads,Motor vehicle parts,210.5,2.3,4266,473,0.22,1130,2023-07-23,20-30%,200-250,237865.0,2023-07,325
901,Spark Plugs,Motor vehicle parts,409.89,4.9,3686,550,0.03,1848,2023-12-12,0-10%,400-450,757476.72,2023-12,183
902,Brake Pads,Motor vehicle parts,308.74,4.7,3957,335,0.28,1570,2023-09-25,20-30%,300-350,484721.8,2023-09,261
903,Car Battery,Motor vehicle parts,173.55,3.3,2886,116,0.28,1897,2024-02-15,20-30%,150-200,329224.35000000003,2024-02,118
904,Oil Filter,Motor vehicle parts,227.87,1.1,4934,65,0.46,446,2024-05-21,40-50%,200-250,101630.02,2024-05,22
905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,2023-07-20,40-50%,10-50,14117.019999999999,2023-07,328
906,Brake Pads,Motor vehicle parts,159.02,3.5,1189,641,0.45,1875,2024-03-13,40-50%,150-200,298162.5,2024-03,91
907,Spark Plugs,Motor vehicle parts,325.51,4.3,3748,48,0.32,1813,2024-02-17,30-40%,300-350,590149.63,2024-02,116
908,Spark Plugs,Motor vehicle parts,133.39,4.3,1397,372,0.43,1778,2023-07-26,40-50%,100-150,237167.41999999998,2023-07,322
909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,2023-06-18,0-10%,100-150,114866.11,2023-06,360
910,Spark Plugs,Motor vehicle parts,249.39,3.1,1932,680,0.13,1860,2024-03-10,10-20%,200-250,463865.39999999997,2024-03,94
911,Brake Pads,Motor vehicle parts,73.25,4.0,3933,313,0.31,1945,2024-02-03,30-40%,50-100,142471.25,2024-02,130
912,Spark Plugs,Motor vehicle parts,76.47,2.0,2597,452,0.47,737,2024-04-18,40-50%,50-100,56358.39,2024-04,55
913,Spark Plugs,Motor vehicle parts,232.42,3.0,1928,575,0.14,636,2023-12-14,10-20%,200-250,147819.12,2023-12,181
914,Spark Plugs,Motor vehicle parts,498.86,2.1,4124,371,0.33,1893,2023-11-20,30-40%,450-500,944341.98,2023-11,205
915,Spark Plugs,Motor vehicle parts,119.27,2.6,1125,45,0.01,1187,2024-02-20,0-10%,100-150,141573.49,2024-02,113
916,Oil Filter,Motor vehicle parts,440.87,3.1,3362,670,0.13,896,2023-09-03,10-20%,400-450,395019.52,2023-09,283
917,Spark Plugs,Motor vehicle parts,225.17,1.2,1074,897,0.41,491,2024-04-02,40-50%,200-250,110558.46999999999,2024-04,71
918,Brake Pads,Motor vehicle parts,219.18,2.9,4284,414,0.32,1099,2023-12-29,30-40%,200-250,240878.82,2023-12,166
919,Oil Filter,Motor vehicle parts,466.42,2.4,3055,688,0.49,1412,2023-11-05,40-50%,450-500,658585.04,2023-11,220
920,Brake Pads,Motor vehicle parts,377.28,3.8,2302,235,0.03,1284,2023-09-30,0-10%,350-400,484427.51999999996,2023-09,256
921,Charger,Mobile phone accessories,331.2,1.2,258,947,0.36,524,2023-11-15,30-40%,300-350,173548.8,2023-11,210
922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,2023-06-18,20-30%,250-300,467048.65,2023-06,360
923,Screen Protector,Mobile phone accessories,469.45,2.4,4724,198,0.1,532,2023-11-23,0-10%,450-500,249747.4,2023-11,202
924,Charger,Mobile phone accessories,319.21,1.1,4343,787,0.26,1325,2024-05-10,20-30%,300-350,422953.25,2024-05,33
925,Screen Protector,Mobile phone accessories,177.77,3.2,3342,605,0.38,1820,2024-03-22,30-40%,150-200,323541.4,2024-03,82
926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.2,1116,2023-07-10,10-20%,100-150,114088.68000000001,2023-07,338
927,Screen Protector,Mobile phone accessories,34.01,3.3,4468,224,0.27,1272,2024-03-11,20-30%,10-50,43260.719999999994,2024-03,93
928,Earbuds,Mobile phone accessories,483.61,2.8,1840,938,0.42,839,2023-11-08,40-50%,450-500,405748.79000000004,2023-11,217
929,Phone Case,Mobile phone accessories,340.86,1.8,4771,872,0.06,1837,2023-07-24,0-10%,300-350,626159.8200000001,2023-07,324
930,Phone Case,Mobile phone accessories,382.03,3.5,3497,947,0.17,1148,2024-04-04,10-20%,350-400,438570.43999999994,2024-04,69
931,Screen Protector,Mobile phone accessories,293.59,3.5,1601,825,0.35,1622,2024-06-08,30-40%,250-300,476202.98,2024-06,4
932,Earbuds,Mobile phone accessories,339.69,3.0,4631,367,0.15,1984,2023-11-14,10-20%,300-350,673944.96,2023-11,211
933,Charger,Mobile phone accessories,479.41,1.1,3549,104,0.08,45,2023-08-04,0-10%,450-500,21573.45,2023-08,313
934,Charger,Mobile phone accessories,116.69,3.5,1836,921,0.24,535,2024-05-06,20-30%,100-150,62429.15,2024-05,37
935,Earbuds,Mobile phone accessories,255.3,4.6,2063,570,0.32,1973,2023-11-16,30-40%,250-300,503706.9,2023-11,209
936,Earbuds,Mobile phone accessories,291.23,2.4,2752,846,0.25,1603,2023-08-16,20-30%,250-300,466841.69,2023-08,301
937,Phone Case,Mobile phone accessories,208.68,4.9,1505,102,0.45,177,2023-11-08,40-50%,200-250,36936.36,2023-11,217
938,Charger,Mobile phone accessories,133.64,4.7,2096,537,0.1,175,2024-03-23,0-10%,100-150,23386.999999999996,2024-03,81
939,Screen Protector,Mobile phone accessories,454.42,1.7,1667,275,0.23,675,2023-08-27,20-30%,450-500,306733.5,2023-08,290
940,Earbuds,Mobile phone accessories,265.23,2.9,546,111,0.41,35,2023-11-06,40-50%,250-300,9283.050000000001,2023-11,219
941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,2023-06-19,20-30%,200-250,245915.68000000002,2023-06,359
942,Phone Case,Mobile phone accessories,277.04,1.3,2739,180,0.08,1487,2023-12-24,0-10%,250-300,411958.48000000004,2023-12,171
943,Screen Protector,Mobile phone accessories,273.27,3.7,2431,811,0.31,38,2023-08-30,30-40%,250-300,10384.259999999998,2023-08,287
944,Screen Protector,Mobile phone accessories,94.38,2.7,4766,242,0.42,1997,2024-04-22,40-50%,50-100,188476.86,2024-04,51
945,Phone Case,Mobile phone accessories,99.88,1.0,4025,870,0.07,946,2024-06-08,0-10%,50-100,94486.48,2024-06,4
946,Charger,Mobile phone accessories,119.57,4.4,3665,655,0.22,540,2023-09-14,20-30%,100-150,64567.799999999996,2023-09,272
947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,2023-07-09,20-30%,10-50,57753.78,2023-07,339
948,Phone Case,Mobile phone accessories,438.62,3.9,4067,99,0.44,1597,2023-12-08,40-50%,400-450,700476.14,2023-12,187
949,Phone Case,Mobile phone accessories,320.26,3.9,4727,681,0.01,1884,2023-09-24,0-10%,300-350,603369.84,2023-09,262
950,Screen Protector,Mobile phone accessories,234.29,1.4,3302,719,0.47,1922,2024-02-17,40-50%,200-250,450305.38,2024-02,116
951,Screen Protector,Mobile phone accessories,95.24,1.2,4969,721,0.46,1555,2024-04-13,40-50%,50-100,148098.19999999998,2024-04,60
952,Earbuds,Mobile phone accessories,499.68,1.8,886,461,0.34,1075,2023-08-22,30-40%,450-500,537156.0,2023-08,295
953,Earbuds,Mobile phone accessories,256.41,4.2,926,556,0.48,1055,2023-08-26,40-50%,250-300,270512.55000000005,2023-08,291
954,Screen Protector,Mobile phone accessories,265.65,1.9,1052,642,0.1,252,2023-08-29,0-10%,250-300,66943.79999999999,2023-08,288
955,Phone Case,Mobile phone accessories,177.69,4.9,4525,579,0.21,1164,2023-10-23,20-30%,150-200,206831.16,2023-10,233
956,Earbuds,Mobile phone accessories,77.49,1.2,1468,757,0.03,575,2024-05-10,0-10%,50-100,44556.75,2024-05,33
957,Earbuds,Mobile phone accessories,395.39,2.0,1645,580,0.22,811,2023-07-16,20-30%,350-400,320661.29,2023-07,332
958,Earbuds,Mobile phone accessories,492.03,2.4,3142,766,0.18,1590,2023-07-23,10-20%,450-500,782327.7,2023-07,325
959,Phone Case,Mobile phone accessories,26.86,3.5,810,187,0.3,809,2023-11-19,20-30%,10-50,21729.739999999998,2023-11,206
960,Phone Case,Mobile phone accessories,360.33,2.0,2705,596,0.31,947,2024-04-25,30-40%,350-400,341232.51,2024-04,48
961,Throw Blanket,Blankets,438.03,1.9,3697,490,0.37,891,2024-05-11,30-40%,400-450,390284.73,2024-05,32
962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.2,718,2023-07-18,10-20%,400-450,317478.06,2023-07,330
963,Electric Blanket,Blankets,14.22,1.1,2073,26,0.23,1919,2023-12-23,20-30%,10-50,27288.18,2023-12,172
964,Fleece Blanket,Blankets,217.12,3.9,4324,978,0.13,527,2023-09-05,10-20%,200-250,114422.24,2023-09,281
965,Electric Blanket,Blankets,298.33,1.8,2153,731,0.03,1712,2023-09-02,0-10%,250-300,510740.95999999996,2023-09,284
966,Fleece Blanket,Blankets,136.57,4.5,2720,618,0.22,1770,2024-05-23,20-30%,100-150,241728.9,2024-05,20
967,Weighted Blanket,Blankets,37.31,4.6,3788,550,0.25,1711,2023-10-13,20-30%,10-50,63837.41,2023-10,243
968,Weighted Blanket,Blankets,152.59,4.5,677,105,0.36,1946,2024-03-30,30-40%,150-200,296940.14,2024-03,74
969,Throw Blanket,Blankets,104.23,2.9,3257,69,0.42,1269,2023-09-22,40-50%,100-150,132267.87,2023-09,264
970,Weighted Blanket,Blankets,271.2,3.5,1301,562,0.06,454,2024-02-27,0-10%,250-300,123124.79999999999,2024-02,106
971,Weighted Blanket,Blankets,465.67,2.8,1417,500,0.15,1544,2024-03-23,10-20%,450-500,718994.48,2024-03,81
972,Throw Blanket,Blankets,209.1,4.7,1209,33,0.06,130,2024-02-11,0-10%,200-250,27183.0,2024-02,122
973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,2023-07-17,0-10%,300-350,206635.56000000003,2023-07,331
974,Throw Blanket,Blankets,481.48,4.9,120,605,0.24,128,2024-03-11,20-30%,450-500,61629.44,2024-03,93
975,Throw Blanket,Blankets,311.1,4.6,332,296,0.17,1196,2023-11-15,10-20%,300-350,372075.60000000003,2023-11,210
976,Throw Blanket,Blankets,118.14,3.1,4234,502,0.4,28,2024-01-19,30-40%,100-150,3307.92,2024-01,145
977,Throw Blanket,Blankets,111.33,4.7,1865,944,0.48,63,2023-10-11,40-50%,100-150,7013.79,2023-10,245
978,Weighted Blanket,Blankets,141.74,5.0,1906,231,0.07,1218,2023-07-12,0-10%,100-150,172639.32,2023-07,336
979,Throw Blanket,Blankets,311.98,1.2,3985,392,0.31,1172,2023-10-05,30-40%,300-350,365640.56,2023-10,251
980,Fleece Blanket,Blankets,206.17,4.8,4293,555,0.24,1452,2024-05-24,20-30%,200-250,299358.83999999997,2024-05,19
981,Electric Blanket,Blankets,347.7,2.4,4994,75,0.41,961,2023-10-06,40-50%,300-350,334139.7,2023-10,250
982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,2023-06-29,40-50%,400-450,246751.1,2023-06,349
983,Fleece Blanket,Blankets,194.73,4.9,3677,173,0.01,219,2024-05-10,0-10%,150-200,42645.869999999995,2024-05,33
984,Electric Blanket,Blankets,80.1,1.1,616,538,0.47,870,2024-03-01,40-50%,50-100,69687.0,2024-03,103
985,Fleece Blanket,Blankets,177.42,4.8,340,860,0.36,1340,2024-05-03,30-40%,150-200,237742.8,2024-05,40
986,Throw Blanket,Blankets,345.37,3.0,2975,25,0.24,1346,2023-10-29,20-30%,300-350,464868.02,2023-10,227
987,Fleece Blanket,Blankets,94.47,4.5,3979,559,0.08,370,2023-08-24,0-10%,50-100,34953.9,2023-08,293
988,Throw Blanket,Blankets,383.64,3.3,1228,696,0.4,386,2023-08-06,30-40%,350-400,148085.04,2023-08,311
989,Throw Blanket,Blankets,255.92,2.8,1781,160,0.07,1969,2023-11-11,0-10%,250-300,503906.48,2023-11,214
990,Throw Blanket,Blankets,409.36,2.0,550,600,0.05,991,2023-09-30,0-10%,400-450,405675.76,2023-09,256
991,Throw Blanket,Blankets,48.75,2.8,2737,588,0.48,991,2024-05-26,40-50%,10-50,48311.25,2024-05,17
992,Throw Blanket,Blankets,57.35,2.1,4264,329,0.44,1328,2024-01-16,40-50%,50-100,76160.8,2024-01,148
993,Electric Blanket,Blankets,214.76,1.2,527,226,0.08,1564,2024-01-11,0-10%,200-250,335884.64,2024-01,153
994,Fleece Blanket,Blankets,61.84,3.0,1176,788,0.47,56,2023-12-07,40-50%,50-100,3463.04,2023-12,188
995,Weighted Blanket,Blankets,269.34,3.3,2513,662,0.17,800,2023-10-23,10-20%,250-300,215471.99999999997,2023-10,233
996,Throw Blanket,Blankets,207.72,2.3,1973,16,0.46,325,2024-02-11,40-50%,200-250,67509.0,2024-02,122
997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,2023-06-29,30-40%,250-300,415255.60000000003,2023-06,349
998,Throw Blanket,Blankets,92.74,2.8,3454,880,0.02,1295,2023-10-27,0-10%,50-100,120098.29999999999,2023-10,229
999,Weighted Blanket,Blankets,152.28,1.3,2850,752,0.34,1962,2023-10-26,30-40%,150-200,298773.36,2023-10,230
1000,Throw Blanket,Blankets,136.53,2.0,4055,282,0.38,1089,2024-01-25,30-40%,100-150,148681.17,2024-01,139
